	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	track_name	artist	genre
0	0.33	0.871	9	-4.255	1	0.0419	0.00506	0.00767	0.186	0.794	186.316	223787	4	Rising Power	AC/DC	ROCK
1	0.368	0.95	0	-3.394	1	0.0491	0.00145	0.0261	0.469	0.322	114.153	203493	4	This House Is on Fire	AC/DC	ROCK
2	0.442	0.906	2	-4.429	1	0.0391	3.32e-05	0.144	0.088	0.705	129.483	193600	4	Flick of the Switch	AC/DC	ROCK
3	0.412	0.793	9	-4.592	1	0.0336	0.000228	0.251	0.0871	0.816	83.346	267080	4	Nervous Shakedown	AC/DC	ROCK
4	0.486	0.967	2	-4.162	1	0.0609	3.48e-05	0.772	0.317	0.511	118.998	237760	4	Landslide	AC/DC	ROCK
5	0.49	0.902	9	-3.759	1	0.0493	0.00331	0.354	0.0695	0.825	128.427	204720	4	Guns for Hire	AC/DC	ROCK
6	0.297	0.784	9	-4.559	1	0.038	0.00104	0.0947	0.457	0.767	175.253	199507	4	Deep in the Hole	AC/DC	ROCK
7	0.48	0.809	7	-4.213	1	0.0466	0.000786	0.142	0.127	0.679	127.728	232227	4	Bedlam in Belgium	AC/DC	ROCK
8	0.502	0.891	7	-3.966	1	0.0312	8.1e-05	0.772	0.468	0.484	106.311	218560	4	Badlands	AC/DC	ROCK
9	0.274	0.961	9	-3.988	1	0.0751	2.46e-05	0.111	0.0843	0.574	166.176	249200	4	Brain Shake	AC/DC	ROCK
0	0.37	0.919	4	-5.721	1	0.102	0.000376	0.419	0.49	0.471	134.021	344240	4	For Those About to Rock (We Salute You)	AC/DC	ROCK
1	0.483	0.98	9	-4.033	1	0.0632	0.000167	0.664	0.169	0.759	133.816	205707	4	I Put the Finger on You	AC/DC	ROCK
2	0.514	0.904	9	-4.173	1	0.0634	0.000702	0.0334	0.0815	0.682	108.927	234027	4	Let's Get It Up	AC/DC	ROCK
3	0.272	0.907	4	-4.592	0	0.0707	0.00019	0.0393	0.186	0.564	177.225	210893	5	Inject the Venom	AC/DC	ROCK
4	0.269	0.955	9	-4.838	1	0.0639	1.59e-05	0.858	0.127	0.669	152.238	203133	4	Snowballed	AC/DC	ROCK
5	0.478	0.886	9	-4.642	1	0.0354	1.43e-05	0.6	0.0793	0.488	100.427	263667	4	Evil Walks	AC/DC	ROCK
6	0.51	0.935	0	-4.699	1	0.0579	0.000827	0.528	0.133	0.669	118.458	199867	4	C.O.D.	AC/DC	ROCK
7	0.589	0.875	2	-5.067	1	0.0398	0.000434	0.372	0.0652	0.479	126.932	263427	4	Breaking the Rules	AC/DC	ROCK
8	0.383	0.953	2	-3.445	1	0.041	1.9e-05	0.564	0.154	0.39	98.846	205760	4	Night of the Long Knives	AC/DC	ROCK
9	0.33	0.805	2	-6.115	1	0.0333	2.89e-05	0.844	0.102	0.359	95.338	279427	4	Spellbound	AC/DC	ROCK
0	0.389	0.873	4	-4.768	0	0.0475	0.00532	0.0055	0.273	0.303	106.767	312293	4	Hells Bells	AC/DC	ROCK
1	0.457	0.904	2	-5.303	1	0.0747	0.000239	0.0879	0.396	0.48	141.038	317427	4	Shoot to Thrill	AC/DC	ROCK
2	0.532	0.858	9	-5.023	1	0.0599	0.00533	2.13e-06	0.751	0.495	125.698	215533	4	What Do You Do for Money Honey	AC/DC	ROCK
3	0.525	0.975	2	-4.372	1	0.0572	0.0704	2.22e-05	0.231	0.736	132.686	211760	4	Givin the Dog a Bone	AC/DC	ROCK
4	0.4	0.902	9	-4.385	1	0.0523	0.115	0.000116	0.139	0.632	105.659	255267	4	Let Me Put My Love Into You	AC/DC	ROCK
5	0.31	0.7	9	-5.678	1	0.047	0.011	0.00965	0.0828	0.763	188.386	255493	4	Back In Black	AC/DC	ROCK
6	0.532	0.767	7	-5.509	1	0.0574	0.00287	0.000513	0.39	0.755	127.361	210173	4	You Shook Me All Night Long	AC/DC	ROCK
7	0.421	0.889	2	-5.166	1	0.0545	0.00167	0.00838	0.654	0.424	122.424	238467	4	Have a Drink on Me	AC/DC	ROCK
8	0.417	0.942	4	-4.225	1	0.0852	0.0234	0.00857	0.317	0.618	152.346	245667	4	Shake a Leg	AC/DC	ROCK
9	0.576	0.659	9	-5.617	1	0.0383	0.041	0.0	0.0587	0.717	94.853	266040	4	Rock and Roll Ain't Noise Pollution	AC/DC	ROCK
0	0.574	0.913	6	-4.793	0	0.133	0.061	0.00158	0.156	0.423	115.728	208400	4	Highway to Hell	AC/DC	ROCK
1	0.512	0.979	4	-4.267	0	0.156	0.0513	0.00102	0.358	0.535	137.794	203293	4	Girls Got Rhythm	AC/DC	ROCK
2	0.233	0.87	9	-4.653	1	0.0643	0.00791	0.0198	0.251	0.409	162.003	310000	4	Walk All Over You	AC/DC	ROCK
3	0.524	0.906	7	-4.301	1	0.0963	0.037	3.64e-05	0.309	0.605	123.1	266267	4	Touch Too Much	AC/DC	ROCK
4	0.476	0.889	1	-5.733	0	0.1	0.00102	0.102	0.17	0.493	115.754	235707	4	Beating Around the Bush	AC/DC	ROCK
5	0.531	0.864	7	-4.534	1	0.08	0.00164	0.132	0.884	0.665	130.722	202867	4	Shot Down in Flames	AC/DC	ROCK
6	0.648	0.831	3	-4.635	1	0.0329	0.000514	0.564	0.0951	0.834	129.855	154507	4	Get It Hot	AC/DC	ROCK
7	0.487	0.932	2	-4.001	1	0.117	0.0311	0.149	0.43	0.54	141.243	274227	4	If You Want Blood (You've Got It)	AC/DC	ROCK
8	0.511	0.838	1	-5.026	1	0.0516	0.0019	0.0653	0.24	0.551	120.181	257173	4	Love Hungry Man	AC/DC	ROCK
9	0.251	0.73	6	-5.002	1	0.0615	0.024	0.0137	0.181	0.482	197.304	387960	3	Night Prowler	AC/DC	ROCK
0	0.195	0.973	2	-4.4	1	0.106	2.32e-05	0.727	0.971	0.14	181.854	359080	4	Riff Raff - Live at the Apollo Theatre, Glasgow, Scotland - April 1978	AC/DC	ROCK
1	0.539	0.878	2	-2.87	1	0.071	0.00154	0.588	0.877	0.24	129.448	250960	4	Hell Ain't a Bad Place to Be - Live at the Apollo Theatre, Glasgow, Scotland - April 1978	AC/DC	ROCK
2	0.274	0.932	2	-4.573	1	0.063	0.0035	0.59	0.971	0.0979	139.925	449987	4	Bad Boy Boogie - Live at the Apollo Theatre, Glasgow, Scotland - April 1978	AC/DC	ROCK
3	0.283	0.745	9	-5.658	1	0.0782	0.000713	0.0883	0.983	0.438	69.417	348573	4	The Jack - Live at the Apollo Theatre, Glasgow, Scotland - April 1978	AC/DC	ROCK
4	0.391	0.955	7	-3.87	1	0.0892	0.000113	0.25	0.983	0.55	138.966	280933	4	Problem Child - Live at the Apollo Theatre, Glasgow, Scotland - April 1978	AC/DC	ROCK
5	0.257	0.958	2	-2.946	1	0.157	0.000945	0.439	0.762	0.401	165.352	245000	4	Whole Lotta Rosie - Live at the Apollo Theatre, Glasgow, Scotland - April 1978	AC/DC	ROCK
6	0.512	0.976	2	-2.948	1	0.0695	0.000999	0.786	0.803	0.147	132.848	221053	4	Rock 'N' Roll Damnation - Live at the Apollo Theatre, Glasgow, Scotland - April 1978	AC/DC	ROCK
7	0.55	0.919	9	-4.572	1	0.0604	0.00028	0.602	0.935	0.564	136.117	305360	4	High Voltage - Live at the Apollo Theatre, Glasgow, Scotland - April 1978	AC/DC	ROCK
8	0.156	0.976	0	-4.87	1	0.219	0.000369	0.146	0.968	0.0865	191.62	513707	4	Let There Be Rock - Live at the Apollo Theatre, Glasgow, Scotland - April 1978	AC/DC	ROCK
9	0.17	0.995	2	-3.648	1	0.152	0.000104	0.458	0.954	0.159	185.503	204907	4	Rocker - Live at the Apollo Theatre, Glasgow, Scotland - April 1978	AC/DC	ROCK
0	0.524	0.995	9	-2.676	1	0.106	0.0327	0.147	0.0819	0.323	133.596	217640	4	Rock 'N' Roll Damnation	AC/DC	ROCK
1	0.491	0.685	4	-5.07	1	0.0369	0.0209	0.0958	0.312	0.193	129.271	363733	4	Down Payment Blues	AC/DC	ROCK
2	0.605	0.924	1	-4.217	1	0.0338	0.0058	0.615	0.0542	0.919	125.737	201680	4	Gimme a Bullet	AC/DC	ROCK
3	0.179	0.978	9	-3.787	1	0.0945	0.00032	0.85	0.264	0.251	185.188	311880	4	Riff Raff	AC/DC	ROCK
4	0.543	0.757	9	-4.986	1	0.0497	0.00197	0.626	0.103	0.22	127.648	285040	4	Sin City	AC/DC	ROCK
5	0.513	0.825	9	-5.019	1	0.0556	0.00115	0.00591	0.187	0.894	140.949	211813	4	What's Next to the Moon	AC/DC	ROCK
6	0.696	0.593	11	-5.442	1	0.0349	0.00306	0.762	0.115	0.385	121.475	305587	4	Gone Shootin'	AC/DC	ROCK
7	0.422	0.938	9	-3.932	1	0.0434	0.00022	0.88	0.0548	0.498	138.437	253427	4	Up to My Neck in You	AC/DC	ROCK
8	0.266	0.817	9	-4.711	1	0.0779	0.000781	0.0795	0.0759	0.311	160.779	243400	4	Kicked in the Teeth	AC/DC	ROCK
0	0.433	0.803	9	-5.378	1	0.121	0.0858	0.354	0.0838	0.401	134.84	331480	4	Go Down	AC/DC	ROCK
1	0.596	0.792	10	-5.556	1	0.0768	0.0289	0.252	0.458	0.394	137.391	214853	4	Dog Eat Dog	AC/DC	ROCK
2	0.332	0.725	11	-5.809	0	0.116	0.000209	0.607	0.0767	0.422	182.364	366347	4	Let There Be Rock	AC/DC	ROCK
3	0.494	0.853	9	-4.963	1	0.0806	0.12	0.192	0.254	0.538	141.482	267613	4	Bad Boy Boogie	AC/DC	ROCK
4	0.443	0.869	9	-3.9	1	0.126	0.00305	0.104	0.0867	0.703	134.208	324693	4	Problem Child	AC/DC	ROCK
5	0.401	0.723	9	-4.348	1	0.0552	0.0146	0.209	0.167	0.247	127.781	369053	4	Overdose	AC/DC	ROCK
6	0.604	0.737	9	-5.284	1	0.175	0.181	0.0146	0.346	0.417	128.056	254120	4	Hell Ain't a Bad Place to Be	AC/DC	ROCK
7	0.292	0.838	9	-4.459	1	0.078	0.0014	0.479	0.0953	0.423	159.176	333800	4	Whole Lotta Rosie	AC/DC	ROCK
0	0.668	0.906	11	-4.881	0	0.17	0.214	0.00245	0.135	0.507	135.653	231933	4	Dirty Deeds Done Dirt Cheap	AC/DC	ROCK
1	0.546	0.786	2	-6.442	1	0.0425	0.0145	0.274	0.132	0.567	122.838	191467	4	Love at First Feel	AC/DC	ROCK
2	0.62	0.634	9	-6.324	1	0.198	0.432	0.0	0.604	0.415	107.066	158773	4	Big Balls	AC/DC	ROCK
3	0.431	0.955	1	-4.09	1	0.162	0.2	0.703	0.14	0.481	118.051	171093	4	Rocker	AC/DC	ROCK
4	0.466	0.836	11	-4.223	0	0.117	0.00373	0.154	0.043	0.659	134.296	345867	4	Problem Child	AC/DC	ROCK
5	0.55	0.793	2	-4.776	1	0.0462	0.124	0.000138	0.74	0.582	126.591	198173	4	There's Gonna Be Some Rockin'	AC/DC	ROCK
6	0.403	0.806	2	-4.727	1	0.0562	0.00919	0.0353	0.113	0.551	123.819	414027	4	Ain't No Fun (Waiting Round to Be a Millionaire)	AC/DC	ROCK
7	0.73	0.388	0	-9.511	1	0.051	0.514	0.00791	0.0735	0.279	105.716	350267	3	Ride On	AC/DC	ROCK
8	0.475	0.607	0	-6.528	1	0.0929	0.0755	0.0802	0.169	0.668	131.149	327493	4	Squealer	AC/DC	ROCK
0	0.405	0.705	10	-5.596	1	0.106	0.561	0.0174	0.199	0.556	89.336	25187	4	20th Century Fox Fanfare	Queen	ROCK
1	0.466	0.698	8	-6.967	1	0.0629	0.164	0.0	0.127	0.349	109.772	295733	3	Somebody To Love	Queen	ROCK
2	0.373	0.453	9	-9.224	1	0.0419	0.261	4.59e-05	0.16	0.418	95.384	196841	4	Doing All Right - ...Revisited	Queen	ROCK
3	0.308	0.975	9	-5.894	0	0.173	0.0194	9.14e-06	0.975	0.295	138.974	236083	4	Keep Yourself Alive - Live At The Rainbow	Queen	ROCK
4	0.526	0.64	10	-6.374	1	0.0472	0.365	1.3e-06	0.0958	0.622	117.132	179356	4	Killer Queen	Queen	ROCK
5	0.314	0.914	2	-5.884	1	0.0599	0.0797	2.43e-05	0.956	0.346	92.049	277706	4	Fat Bottomed Girls - Live In Paris	Queen	ROCK
6	0.39	0.397	0	-9.963	0	0.0513	0.287	0.0	0.207	0.246	144.031	354947	4	Bohemian Rhapsody	Queen	ROCK
7	0.347	0.919	9	-7.39	1	0.139	0.142	0.00542	0.714	0.13	133.86	265981	4	Now I'm Here - Live At The Hammersmith Odeon	Queen	ROCK
8	0.626	0.762	7	-6.846	1	0.0432	0.673	2.1e-06	0.325	0.766	76.793	163342	4	Crazy Little Thing Called Love	Queen	ROCK
9	0.228	0.563	2	-11.962	1	0.0953	0.807	8.63e-06	0.809	0.0713	111.7	268703	5	Love Of My Life - Live At Rock In Rio	Queen	ROCK
10	0.64	0.593	11	-6.24	0	0.121	0.117	1.21e-06	0.78	0.407	81.402	129093	4	We Will Rock You - Movie Mix	Queen	ROCK
11	0.928	0.526	5	-6.486	0	0.161	0.0969	0.263	0.153	0.753	109.958	214640	4	Another One Bites The Dust	Queen	ROCK
12	0.807	0.414	4	-8.903	1	0.0352	0.105	2.57e-05	0.0813	0.502	108.944	223080	4	I Want To Break Free	Queen	ROCK
13	0.672	0.699	2	-7.831	1	0.0475	0.395	0.0	0.094	0.46	113.737	244485	4	Under Pressure	Queen	ROCK
14	0.18	0.371	4	-9.033	0	0.0332	0.583	0.00217	0.116	0.0388	139.671	314489	4	Who Wants To Live Forever	Queen	ROCK
15	0.379	0.781	0	-6.147	0	0.0417	0.315	0.000162	0.401	0.327	77.567	147840	4	Bohemian Rhapsody - Live Aid	Queen	ROCK
16	0.406	0.934	5	-6.668	1	0.0845	0.0138	0.0	0.955	0.395	118.823	245680	4	Radio Ga Ga - Live Aid	Queen	ROCK
17	0.215	0.87	2	-10.92	1	0.351	0.881	0.112	0.976	0.462	144.877	41455	3	Ay-Oh - Live Aid	Queen	ROCK
18	0.222	0.981	9	-5.846	1	0.0918	0.00515	0.000383	0.979	0.153	140.503	243532	4	Hammer To Fall - Live Aid	Queen	ROCK
19	0.316	0.86	7	-5.038	0	0.0661	0.175	4.92e-05	0.902	0.195	100.888	237026	3	We Are The Champions - Live Aid	Queen	ROCK
20	0.465	0.917	5	-6.331	1	0.237	0.0152	0.02	0.286	0.39	155.061	217824	4	Don't Stop Me Now - ...Revisited	Queen	ROCK
21	0.425	0.675	11	-6.79	0	0.0409	0.433	4.51e-06	0.112	0.0671	84.156	271612	4	The Show Must Go On	Queen	ROCK
0	0.523	0.882	5	-4.156	0	0.0356	0.00291	0.0184	0.092	0.501	90.03	219467	4	Rhythm of Love	Scorpions	ROCK
1	0.601	0.928	7	-4.38	0	0.0481	0.014	0.000113	0.151	0.625	115.999	246533	4	No One Like You	Scorpions	ROCK
2	0.637	0.808	2	-5.296	1	0.0373	0.00287	0.00532	0.399	0.485	102.0	338320	4	The Zoo	Scorpions	ROCK
3	0.587	0.891	11	-3.381	1	0.0361	0.000261	0.00454	0.314	0.705	124.005	255573	4	Rock You Like a Hurricane - 2011	Scorpions	ROCK
4	0.435	0.965	7	-4.625	1	0.0779	0.000152	0.135	0.267	0.526	176.088	228933	4	Blackout	Scorpions	ROCK
5	0.491	0.613	0	-5.567	1	0.0266	0.00511	0.0	0.107	0.175	75.907	308867	4	Wind of Change	Scorpions	ROCK
6	0.282	0.605	6	-4.916	0	0.0294	0.0047	0.00144	0.103	0.0783	103.929	403453	4	Still Loving You	Scorpions	ROCK
7	0.503	0.907	8	-4.278	1	0.0546	0.000131	0.00215	0.123	0.453	137.999	207507	4	Tainted Love	Scorpions	ROCK
8	0.435	0.904	9	-3.614	1	0.0624	0.000401	0.0569	0.309	0.484	131.955	213387	4	Children of the Revolution	Scorpions	ROCK
9	0.427	0.372	2	-7.477	1	0.0298	0.699	0.0	0.143	0.281	165.915	197613	4	Across the Universe	Scorpions	ROCK
10	0.613	0.845	9	-4.962	1	0.0434	0.016	1.62e-05	0.076	0.417	115.022	194360	4	Tin Soldier	Scorpions	ROCK
11	0.625	0.955	7	-4.433	0	0.0526	0.0017	0.0258	0.0791	0.811	133.045	195800	4	All Day And All of the Night	Scorpions	ROCK
12	0.552	0.633	4	-5.206	1	0.0263	0.0237	0.00348	0.176	0.402	98.999	235307	4	Ruby Tuesday	Scorpions	ROCK
